Entity ID,Entity Name,Plant ID,Plant Name,Google Map,Bing Map,Plant State,County,Balancing Authority Code,Sector,Generator ID,Unit Code,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Energy Source Code,Prime Mover Code,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
64077,JVR Energy Park LLC,64428,JVR Energy Park LLC,Map,Map,CA,San Diego,CISO,IPP Non-CHP,JVR1B,,70.0,70.0,70.0,Batteries,MWH,BA,8,2026,"(P) Planned for installation, but regulatory approvals not initiated",32.625903,-116.174900
64689,"Emery Meadow Solar Station, LLC",65366,Emery Meadow Solar Station,Map,Map,ME,York,ISNE,IPP Non-CHP,EMSS,,16.4,16.4,16.4,Solar Photovoltaic,SUN,PV,8,2026,(T) Regulatory approvals received. Not under construction,43.643433,-70.558370
17612,Bear Valley Electric Service,67257,Bear Valley Battery Plant,Map,Map,CA,San Bernardino,CISO,Electric Utility,BVEB1,,5.0,5.0,5.0,Batteries,MWH,BA,8,2026,(L) Regulatory approvals pending. Not under construction,34.250000,-116.860000
17612,Bear Valley Electric Service,67258,Bear Valley Solar Plant,Map,Map,CA,San Bernardino,CISO,Electric Utility,BVES1,,5.0,5.0,5.0,Solar Photovoltaic,SUN,PV,8,2026,(L) Regulatory approvals pending. Not under construction,34.250000,-116.810000
61950,Terra-Gen Operating Co-Solar,67510,"Lockhart Solar PV IV, LLC",Map,Map,CA,San Bernardino,CISO,IPP Non-CHP,LOC4,,80.0,80.0,80.0,Solar Photovoltaic,SUN,PV,8,2026,"(P) Planned for installation, but regulatory approvals not initiated",35.031908,-117.337900
66344,Kingstree West 115 LLC,67723,Kingstree West 115,Map,Map,SC,Williamsburg,CPLE,IPP Non-CHP,SOLAR,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,8,2026,(T) Regulatory approvals received. Not under construction,33.693976,-79.954040
66607,"Belltown Power Texas 2, LLC",68172,Myers Solar and Storage,Map,Map,TX,Goliad,ERCO,IPP Non-CHP,MYEBT,,75.7,75.7,75.7,Batteries,MWH,BA,8,2026,(L) Regulatory approvals pending. Not under construction,28.420043,-97.709340
66607,"Belltown Power Texas 2, LLC",68172,Myers Solar and Storage,Map,Map,TX,Goliad,ERCO,IPP Non-CHP,MYEPV,,100.9,100.9,100.9,Solar Photovoltaic,SUN,PV,8,2026,(L) Regulatory approvals pending. Not under construction,28.420043,-97.709340
66630,"Riverstone Solar, LLC",68194,Riverstone Solar,Map,Map,VA,Buckingham,PJM,IPP Non-CHP,RIVER,,149.5,149.5,149.5,Solar Photovoltaic,SUN,PV,8,2026,(L) Regulatory approvals pending. Not under construction,37.728390,-78.451880
7140,Georgia Power Co,708,Hammond,Map,Map,GA,Floyd,SOCO,Electric Utility,5,,57.5,57.5,57.5,Batteries,MWH,BA,9,2026,"(U) Under construction, less than or equal to 50 percent complete",34.252800,-85.345600
14519,Pasco County,50666,Pasco Cnty Solid Waste Resource Recovery,Map,Map,FL,Pasco,FPC,IPP Non-CHP,GEN2,,20.0,18.0,18.0,Municipal Solid Waste,MSW,ST,9,2026,(T) Regulatory approvals received. Not under construction,28.368100,-82.558300
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC01,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.121800,-103.264100
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC02,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.121800,-103.264100
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC03,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.121800,-103.264100
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC04,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.121800,-103.264100
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC05,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.121800,-103.264100
19545,"Black Hills Power, Inc.",55478,Lange Generating Station,Map,Map,SD,Pennington,WACM,Electric Utility,IC06,,16.6,16.3,16.3,Natural Gas Internal Combustion Engine,NG,IC,9,2026,(T) Regulatory approvals received. Not under construction,44.121800,-103.264100
63806,26SB 8me LLC,64209,Bellefield 2 Solar & Energy Storage Farm,Map,Map,CA,Kern,CISO,IPP Non-CHP,26SBA,,500.0,500.0,500.0,Solar Photovoltaic,SUN,PV,9,2026,"(P) Planned for installation, but regulatory approvals not initiated",35.017779,-118.068700
64584,OE_MS4,65293,OE_MS4,Map,Map,MS,Covington,MISO,IPP Non-CHP,OEMS4,,96.0,96.0,96.0,Solar Photovoltaic,SUN,PV,9,2026,(T) Regulatory approvals received. Not under construction,31.439500,-89.484600
62842,"Lightsource Renewable Energy Asset Management, LLC",65975,Starr Solar Ranch,Map,Map,TX,Starr,ERCO,IPP Non-CHP,TXSD2,,180.0,180.0,180.0,Batteries,MWH,BA,9,2026,(L) Regulatory approvals pending. Not under construction,26.523359,-99.017110
62842,"Lightsource Renewable Energy Asset Management, LLC",65981,Second Division Solar,Map,Map,TX,Brazoria,ERCO,IPP Non-CHP,TXSD2,,30.0,30.0,30.0,Batteries,MWH,BA,9,2026,(L) Regulatory approvals pending. Not under construction,29.170545,-95.741570
65594,EnerSmart Storage,66551,EnerSmart Imperial Beach BESS,Map,Map,CA,San Diego,CISO,IPP Non-CHP,IB192,,3.0,3.0,3.0,Batteries,MWH,BA,9,2026,(L) Regulatory approvals pending. Not under construction,32.583468,-117.096800
65594,EnerSmart Storage,66551,EnerSmart Imperial Beach BESS,Map,Map,CA,San Diego,CISO,IPP Non-CHP,IB193,,3.0,3.0,3.0,Batteries,MWH,BA,9,2026,(L) Regulatory approvals pending. Not under construction,32.583468,-117.096800
65682,"IP Aramis, LLC",66678,Aramis I Solar Project,Map,Map,CA,Alameda,CISO,IPP Non-CHP,IPAR1,,100.0,100.0,100.0,Solar Photovoltaic,SUN,PV,9,2026,(L) Regulatory approvals pending. Not under construction,37.749678,-121.766100
65682,"IP Aramis, LLC",66678,Aramis I Solar Project,Map,Map,CA,Alameda,CISO,IPP Non-CHP,IPARB,,100.0,100.0,100.0,Batteries,MWH,BA,9,2026,(L) Regulatory approvals pending. Not under construction,37.749678,-121.766100
65715,Strata Clean Energy,66705,Longwing Solar,Map,Map,TX,Tyler,MISO,IPP Non-CHP,11105,,140.0,140.0,140.0,Solar Photovoltaic,SUN,PV,9,2026,"(P) Planned for installation, but regulatory approvals not initiated",30.845156,-94.491760
65715,Strata Clean Energy,66708,Peri Peri Solar,Map,Map,TX,Hardin,MISO,IPP Non-CHP,11104,,115.0,115.0,115.0,Solar Photovoltaic,SUN,PV,9,2026,"(P) Planned for installation, but regulatory approvals not initiated",30.399958,-94.357470
65986,"Gransolar Texas Three, LLC",67078,Quarter Ranch Solar,Map,Map,TX,Webb,ERCO,IPP Non-CHP,GRS3,,154.1,154.0,154.0,Solar Photovoltaic,SUN,PV,9,2026,(L) Regulatory approvals pending. Not under construction,27.301064,-99.430410
66255,"RIC Development, LLC",67555,Zephyr Storage,Map,Map,TX,Brown,ERCO,IPP Non-CHP,RIC98,,185.6,185.6,185.6,Batteries,MWH,BA,9,2026,"(P) Planned for installation, but regulatory approvals not initiated",31.707049,-98.857460
61060,Cypress Creek Renewables,67657,Hanson,Map,Map,TX,Coleman,ERCO,IPP Non-CHP,HANSO,,396.0,396.0,396.0,Solar Photovoltaic,SUN,PV,9,2026,(L) Regulatory approvals pending. Not under construction,31.690367,-99.513890
66454,Wyatt Mill Solar LLC,67881,Wyatt Mill Solar LLC,Map,Map,VA,Greensville,PJM,IPP Non-CHP,ENX30,,82.5,82.5,82.5,Solar Photovoltaic,SUN,PV,9,2026,"(P) Planned for installation, but regulatory approvals not initiated",36.835397,-77.528440
65144,"Samsung C&T Renewables, LLC",67917,"Champaign BESS, LLC",Map,Map,TX,Glasscock,ERCO,IPP Non-CHP,CHMPN,,202.7,202.7,202.7,Batteries,MWH,BA,9,2026,"(P) Planned for installation, but regulatory approvals not initiated",31.871567,-101.738400
66488,"Flora Solar, LLC",67937,Flora Solar,Map,Map,IL,Clay,PJM,IPP Non-CHP,FLOSO,,125.0,125.0,125.0,Solar Photovoltaic,SUN,PV,9,2026,"(P) Planned for installation, but regulatory approvals not initiated",38.648852,-88.514440
66538,"Crooked Creek PV I, LLC",67993,Crooked Creek PV I,Map,Map,IL,Marion,MISO,IPP Non-CHP,CRDCK,,99.0,99.0,99.0,Solar Photovoltaic,SUN,PV,9,2026,"(U) Under construction, less than or equal to 50 percent complete",38.645200,-88.999800
66607,"Belltown Power Texas 2, LLC",68171,Mcmurtre Storage,Map,Map,TX,Hunt,ERCO,IPP Non-CHP,MCMBA,,176.1,176.1,176.1,Batteries,MWH,BA,9,2026,(L) Regulatory approvals pending. Not under construction,33.179664,-95.809220
66607,"Belltown Power Texas 2, LLC",68176,Willis Storage,Map,Map,TX,Hunt,ERCO,IPP Non-CHP,WILBA,,176.1,176.1,176.1,Batteries,MWH,BA,9,2026,(L) Regulatory approvals pending. Not under construction,32.870406,-95.747850
15399,Avangrid Power LLC,68329,"Tower Solar, LLC",Map,Map,OR,Morrow,BPAT,IPP Non-CHP,TWS,,120.0,120.0,120.0,Solar Photovoltaic,SUN,PV,9,2026,"(U) Under construction, less than or equal to 50 percent complete",45.821100,-119.799400
66736,"GREE bn, LLC",68341,Greenwater BESS,Map,Map,WA,Pierce,PSEI,IPP Non-CHP,GREE,,200.0,200.0,200.0,Batteries,MWH,BA,9,2026,"(P) Planned for installation, but regulatory approvals not initiated",47.236485,-122.227100
5860,Empire District Electric Co,1239,Riverton,Map,Map,KS,Cherokee,SWPP,Electric Utility,13,,13.5,13.6,13.6,Natural Gas Fired Combustion Turbine,NG,GT,10,2026,(T) Regulatory approvals received. Not under construction,37.072616,-94.698700
5860,Empire District Electric Co,1239,Riverton,Map,Map,KS,Cherokee,SWPP,Electric Utility,14,,13.5,13.6,13.6,Natural Gas Fired Combustion Turbine,NG,GT,10,2026,(T) Regulatory approvals received. Not under construction,37.072616,-94.698700
13809,NorthWestern Energy - (SD),3338,Aberdeen CT,Map,Map,SD,Brown,SWPP,Electric Utility,3,,16.0,15.0,15.0,Natural Gas Fired Combustion Turbine,NG,GT,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",45.429884,-98.493960
13809,NorthWestern Energy - (SD),3338,Aberdeen CT,Map,Map,SD,Brown,SWPP,Electric Utility,4,,16.0,15.0,15.0,Natural Gas Fired Combustion Turbine,NG,GT,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",45.429884,-98.493960
65792,"ITT Energy Tech Partners, LLC",52021,ITT Cogen Facility,Map,Map,IL,Cook,PJM,Commercial CHP,GEN3,,4.1,4.1,4.1,Natural Gas Internal Combustion Engine,NG,IC,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",41.834420,-87.628470
65792,"ITT Energy Tech Partners, LLC",52021,ITT Cogen Facility,Map,Map,IL,Cook,PJM,Commercial CHP,GEN4,,4.1,4.1,4.1,Natural Gas Internal Combustion Engine,NG,IC,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",41.834420,-87.628470
59056,"Tri Global Energy, LLC",59971,Easter,Map,Map,TX,Castro,ERCO,IPP Non-CHP,ESTR1,,150.0,150.0,150.0,Onshore Wind Turbine,WND,WT,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",34.668882,-102.351700
59056,"Tri Global Energy, LLC",60273,"Crosby County Wind Farm, LLC",Map,Map,TX,Crosby,ERCO,IPP Non-CHP,WT1,,150.0,150.0,150.0,Onshore Wind Turbine,WND,WT,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",33.713671,-101.433800
62760,EDPR CA Solar Park VI LLC,62892,EDPR CA Solar Park VI LLC (CA) Hybrid,Map,Map,CA,Fresno,CISO,IPP Non-CHP,SONR2,,40.0,40.0,40.0,Batteries,MWH,BA,10,2026,(T) Regulatory approvals received. Not under construction,36.625430,-120.378900
62760,EDPR CA Solar Park VI LLC,62892,EDPR CA Solar Park VI LLC (CA) Hybrid,Map,Map,CA,Fresno,CISO,IPP Non-CHP,SONRI,,201.0,200.0,200.0,Solar Photovoltaic,SUN,PV,10,2026,(T) Regulatory approvals received. Not under construction,36.625430,-120.378900
63793,Bear Branch Solar LLC,64168,Bear Branch Solar,Map,Map,NC,Stokes,DUK,IPP Non-CHP,GEN,,34.5,34.5,34.5,Solar Photovoltaic,SUN,PV,10,2026,(L) Regulatory approvals pending. Not under construction,36.340427,-80.129740
64077,JVR Energy Park LLC,64428,JVR Energy Park LLC,Map,Map,CA,San Diego,CISO,IPP Non-CHP,JVR1A,,90.0,90.0,90.0,Solar Photovoltaic,SUN,PV,10,2026,(L) Regulatory approvals pending. Not under construction,32.625903,-116.174900
64351,"Roxbury Solar, LLC",64834,"Roxbury Solar, LLC",Map,Map,ME,Oxford,ISNE,IPP Non-CHP,ROX,,55.0,55.0,55.0,Solar Photovoltaic,SUN,PV,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",44.679000,-70.614500
64674,Noria Hondo Solar LLC,65344,Noria Hondo Solar (Hybrid),Map,Map,TX,Kleberg,ERCO,IPP Non-CHP,66148,,145.0,145.0,145.0,Solar Photovoltaic,SUN,PV,10,2026,(L) Regulatory approvals pending. Not under construction,27.553355,-97.675280
64674,Noria Hondo Solar LLC,65344,Noria Hondo Solar (Hybrid),Map,Map,TX,Kleberg,ERCO,IPP Non-CHP,66149,,75.0,75.0,75.0,Batteries,MWH,BA,10,2026,(L) Regulatory approvals pending. Not under construction,27.553355,-97.675280
65079,Solar Proponent LLC,65844,Flag City Solar,Map,Map,TX,Jackson,ERCO,IPP Non-CHP,FCSPV,,167.3,167.3,167.3,Solar Photovoltaic,SUN,PV,10,2026,(L) Regulatory approvals pending. Not under construction,28.992798,-96.370900
65079,Solar Proponent LLC,65852,Lunis Creek Solar and BESS SLF,Map,Map,TX,Jackson,ERCO,IPP Non-CHP,LUNBS,,621.4,621.4,621.4,Batteries,MWH,BA,10,2026,(L) Regulatory approvals pending. Not under construction,28.916089,-96.384220
65079,Solar Proponent LLC,65852,Lunis Creek Solar and BESS SLF,Map,Map,TX,Jackson,ERCO,IPP Non-CHP,LUNPV,,617.1,617.1,617.1,Solar Photovoltaic,SUN,PV,10,2026,(L) Regulatory approvals pending. Not under construction,28.916089,-96.384220
65079,Solar Proponent LLC,65855,Tehuacana Creek 1 Solar and BESS,Map,Map,TX,Navarro,ERCO,IPP Non-CHP,TE1PV,,836.8,836.8,836.8,Solar Photovoltaic,SUN,PV,10,2026,(L) Regulatory approvals pending. Not under construction,31.914062,-96.413470
5248,Dominion Energy Inc.,66312,Courthouse Solar,Map,Map,VA,Charlotte,PJM,Electric Utility,CHSL,,167.0,167.0,167.0,Solar Photovoltaic,SUN,PV,10,2026,(L) Regulatory approvals pending. Not under construction,37.040000,-78.580000
5248,Dominion Energy Inc.,66315,Clover Creek Solar,Map,Map,VA,Halifax,PJM,Electric Utility,CCSO,,77.2,77.2,77.2,Solar Photovoltaic,SUN,PV,10,2026,"(U) Under construction, less than or equal to 50 percent complete",36.816641,-78.692620
65728,Brenneman Solar LLC,66744,Brenneman Solar Project,Map,Map,GA,Macon,SEPA,IPP Non-CHP,BRNMN,,150.0,150.0,150.0,Solar Photovoltaic,SUN,PV,10,2026,(T) Regulatory approvals received. Not under construction,32.280000,-83.990000
50123,"Leeward Asset Management, LLC",66960,Blackford Solar,Map,Map,IN,Blackford,PJM,IPP Non-CHP,BLKSL,,150.0,150.0,150.0,Solar Photovoltaic,SUN,PV,10,2026,(T) Regulatory approvals received. Not under construction,40.416080,-85.259790
66950,Lydian Energy,67222,Yellow Viking Solar,Map,Map,TX,Somervell,ERCO,IPP Non-CHP,1,,170.0,170.0,170.0,Solar Photovoltaic,SUN,PV,10,2026,(L) Regulatory approvals pending. Not under construction,32.316640,-97.628890
924,"Associated Electric Coop, Inc",67262,Ripley Energy Center,Map,Map,OK,Payne,AECI,Electric Utility,RP1,,419.0,411.4,444.5,Natural Gas Fired Combustion Turbine,NG,GT,10,2026,(L) Regulatory approvals pending. Not under construction,36.116000,-96.902000
61060,Cypress Creek Renewables,67649,Amerada,Map,Map,TX,Freestone,ERCO,IPP Non-CHP,AMERA,,300.0,300.0,300.0,Solar Photovoltaic,SUN,PV,10,2026,(L) Regulatory approvals pending. Not under construction,31.861926,-96.114630
61060,Cypress Creek Renewables,67665,South Davidson,Map,Map,NC,Davidson,DUK,IPP Non-CHP,SDAVI,,80.0,80.0,80.0,Solar Photovoltaic,SUN,PV,10,2026,(L) Regulatory approvals pending. Not under construction,35.618203,-80.107970
66369,Mission Clean Energy Devco LLC,67767,Bramble Energy Center,Map,Map,TX,Zavala,ERCO,IPP Non-CHP,BECBA,,225.1,225.1,225.1,Batteries,MWH,BA,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",28.955627,-99.723180
58468,Dominion Renewable Energy,68073,Blue Ridge Solar,Map,Map,VA,Pittsylvania,PJM,IPP Non-CHP,BLUER,,95.0,95.0,95.0,Solar Photovoltaic,SUN,PV,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",36.789678,-79.000000
66622,"Firelands Wind, LLC",68186,Firelands Wind,Map,Map,OH,Huron,PJM,IPP Non-CHP,FIRE,,297.0,297.0,297.0,Onshore Wind Turbine,WND,WT,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",41.210325,-82.779080
66624,"Heritage Wind, LLC",68191,Heritage Wind,Map,Map,NY,Orleans,NYIS,IPP Non-CHP,HRTG,,126.0,126.0,126.0,Onshore Wind Turbine,WND,WT,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",43.170976,-78.174540
66631,"Rocky Forge Wind, LLC",68197,Rocky Forge Wind,Map,Map,VA,Botetourt,PJM,IPP Non-CHP,ROCKY,,78.0,78.0,78.0,Onshore Wind Turbine,WND,WT,10,2026,"(P) Planned for installation, but regulatory approvals not initiated",37.710827,-79.719600
66831,Key Energy Storage LLC,68461,Key Energy Storage,Map,Map,CA,Fresno,CISO,IPP Non-CHP,KEYBA,,75.0,75.0,75.0,Batteries,MWH,BA,10,2026,(T) Regulatory approvals received. Not under construction,36.136810,-120.131200
7140,Georgia Power Co,68512,McGrau Ford Battery Storage Facility,Map,Map,GA,Cherokee,SOCO,Electric Utility,2,,265.0,265.0,265.0,Batteries,MWH,BA,10,2026,"(U) Under construction, less than or equal to 50 percent complete",34.324977,-84.328900
61713,B & K Solar,62181,B & K Solar,Map,Map,SC,Darlington,CPLE,IPP Non-CHP,23,,74.9,74.9,74.9,Solar Photovoltaic,SUN,PV,11,2026,(T) Regulatory approvals received. Not under construction,34.423425,-80.062130
62765,"High Bridge Wind, LLC",62894,High Bridge Wind Project,Map,Map,NY,Chenango,NYIS,IPP Non-CHP,WT,,103.2,103.2,103.2,Onshore Wind Turbine,WND,WT,11,2026,"(P) Planned for installation, but regulatory approvals not initiated",42.437923,-75.480560
66886,Watkins Road Solar NY LLC,62896,SunEast Watkins Road Solar Project,Map,Map,NY,Herkimer,NYIS,IPP Non-CHP,Q586,,20.0,20.0,20.0,Solar Photovoltaic,SUN,PV,11,2026,(T) Regulatory approvals received. Not under construction,43.061270,-75.055840
63488,"Shady Hills Energy Center, LLC",63802,Shady Hills Combined Cycle Facility,Map,Map,FL,Pasco,FPC,IPP Non-CHP,G001,,612.0,538.3,574.5,Natural Gas Fired Combined Cycle,NG,CS,11,2026,"(V) Under construction, more than 50 percent complete",28.366667,-82.558330
63806,26SB 8me LLC,64209,Bellefield 2 Solar & Energy Storage Farm,Map,Map,CA,Kern,CISO,IPP Non-CHP,26SBB,,500.0,500.0,500.0,Batteries,MWH,BA,11,2026,"(P) Planned for installation, but regulatory approvals not initiated",35.017779,-118.068700
64519,"Deer Wood Storage, LLC",65145,"Deer Wood Storage, LLC",Map,Map,VA,Buckingham,PJM,IPP Non-CHP,ENX12,,30.0,30.0,30.0,Batteries,MWH,BA,11,2026,"(P) Planned for installation, but regulatory approvals not initiated",37.762155,-78.479120
64951,"Warren Meadow Solar Station, LLC",65708,Warren Meadow Solar Station,Map,Map,ME,Knox,ISNE,IPP Non-CHP,WMSS,,74.5,74.5,74.5,Solar Photovoltaic,SUN,PV,11,2026,(T) Regulatory approvals received. Not under construction,44.160610,-69.223410
50123,"Leeward Asset Management, LLC",65884,Sandhill Solar 2,Map,Map,GA,Taylor,DUK,IPP Non-CHP,SAHS0,,200.0,200.0,200.0,Solar Photovoltaic,SUN,PV,11,2026,"(P) Planned for installation, but regulatory approvals not initiated",32.586144,-84.335230
65096,"Hatchery Solar, LLC",65901,Hatchery Solar,Map,Map,NY,Livingston,NYIS,IPP Non-CHP,6,,20.0,20.0,20.0,Solar Photovoltaic,SUN,PV,11,2026,(T) Regulatory approvals received. Not under construction,42.976583,-77.769740
61060,Cypress Creek Renewables,66383,Hyco Solar LLC,Map,Map,NC,Person,DUK,IPP Non-CHP,GEN1,,80.0,80.0,80.0,Solar Photovoltaic,SUN,PV,11,2026,(L) Regulatory approvals pending. Not under construction,36.484574,-79.133110
65144,"Samsung C&T Renewables, LLC",66671,"Conez Solar, LLC",Map,Map,GA,Emanuel,SOCO,IPP Non-CHP,CONEZ,,150.0,150.0,150.0,Solar Photovoltaic,SUN,PV,11,2026,"(P) Planned for installation, but regulatory approvals not initiated",32.458353,-82.394570
65594,EnerSmart Storage,66755,EnerSmart Murray BESS,Map,Map,CA,San Diego,CISO,IPP Non-CHP,M01,,3.0,3.0,3.0,Batteries,MWH,BA,11,2026,"(P) Planned for installation, but regulatory approvals not initiated",32.789980,-117.022800
65594,EnerSmart Storage,66755,EnerSmart Murray BESS,Map,Map,CA,San Diego,CISO,IPP Non-CHP,M02,,3.0,3.0,3.0,Batteries,MWH,BA,11,2026,"(P) Planned for installation, but regulatory approvals not initiated",32.789980,-117.022800
65594,EnerSmart Storage,66755,EnerSmart Murray BESS,Map,Map,CA,San Diego,CISO,IPP Non-CHP,M03,,3.0,3.0,3.0,Batteries,MWH,BA,11,2026,"(P) Planned for installation, but regulatory approvals not initiated",32.789980,-117.022800
65594,EnerSmart Storage,66755,EnerSmart Murray BESS,Map,Map,CA,San Diego,CISO,IPP Non-CHP,M04,,3.0,3.0,3.0,Batteries,MWH,BA,11,2026,"(P) Planned for installation, but regulatory approvals not initiated",32.789980,-117.022800
